run_accession	study_accession	sample_accession	tax_id	scientific_name	library_name	fastq_ftp	submitted_ftp	sample_alias	sample_title
ERR15681944	PRJEB98069	SAMEA120295096	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/044/ERR15681944/ERR15681944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/044/ERR15681944/ERR15681944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681944/ASYM00000026MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681944/ASYM00000026MP_R2_NonHuman_Combined.fastq.gz	ASYM00000026MP_HP	ASYM00000026MP
ERR15681949	PRJEB98069	SAMEA120295339	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15681949/ERR15681949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15681949/ERR15681949_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681949/PaPr00000118MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681949/PaPr00000118MP_R2_NonHuman_Combined.fastq.gz	PaPr00000118MP_HP	PaPr00000118MP
ERR15681953	PRJEB98069	SAMEA120295589	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15681953/ERR15681953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15681953/ERR15681953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681953/RASK00000095MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681953/RASK00000095MP_R2_NonHuman_Combined.fastq.gz	RASK00000095MP_HP	RASK00000095MP
ERR15681954	PRJEB98069	SAMEA120295582	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15681954/ERR15681954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15681954/ERR15681954_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681954/RASK00000088MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681954/RASK00000088MP_R2_NonHuman_Combined.fastq.gz	RASK00000088MP_HP	RASK00000088MP
ERR15681955	PRJEB98069	SAMEA120295318	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15681955/ERR15681955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15681955/ERR15681955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681955/PaPr00000106MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681955/PaPr00000106MP_R2_NonHuman_Combined.fastq.gz	PaPr00000106MP_HP	PaPr00000106MP
ERR15681958	PRJEB98069	SAMEA120295226	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/058/ERR15681958/ERR15681958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/058/ERR15681958/ERR15681958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681958/PaOp00000012MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681958/PaOp00000012MP_R2_NonHuman_Combined.fastq.gz	PaOp00000012MP_HP	PaOp00000012MP
ERR15681962	PRJEB98069	SAMEA120295097	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/062/ERR15681962/ERR15681962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/062/ERR15681962/ERR15681962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681962/ASYM00000027MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681962/ASYM00000027MP_R2_NonHuman_Combined.fastq.gz	ASYM00000027MP_HP	ASYM00000027MP
ERR15681963	PRJEB98069	SAMEA120295393	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/063/ERR15681963/ERR15681963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/063/ERR15681963/ERR15681963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681963/PaPr00000189MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681963/PaPr00000189MP_R2_NonHuman_Combined.fastq.gz	PaPr00000189MP_HP	PaPr00000189MP
ERR15681969	PRJEB98069	SAMEA120295376	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15681969/ERR15681969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15681969/ERR15681969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681969/PaPr00000180MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681969/PaPr00000180MP_R2_NonHuman_Combined.fastq.gz	PaPr00000180MP_HP	PaPr00000180MP
ERR15681971	PRJEB98069	SAMEA120295224	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/071/ERR15681971/ERR15681971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/071/ERR15681971/ERR15681971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681971/PaOp00000008MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681971/PaOp00000008MP_R2_NonHuman_Combined.fastq.gz	PaOp00000008MP_HP	PaOp00000008MP
ERR15681972	PRJEB98069	SAMEA120295452	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681972/ERR15681972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681972/ERR15681972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681972/PAOP00000090MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681972/PAOP00000090MP_R2_NonHuman_Combined.fastq.gz	PAOP00000090MP_HP	PAOP00000090MP
ERR15681973	PRJEB98069	SAMEA120295564	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681973/ERR15681973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681973/ERR15681973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681973/RASK00000069MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681973/RASK00000069MP_R2_NonHuman_Combined.fastq.gz	RASK00000069MP_HP	RASK00000069MP
ERR15681974	PRJEB98069	SAMEA120295469	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/074/ERR15681974/ERR15681974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/074/ERR15681974/ERR15681974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681974/PaPr00000235MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681974/PaPr00000235MP_R2_NonHuman_Combined.fastq.gz	PaPr00000235MP_HP	PaPr00000235MP
ERR15681976	PRJEB98069	SAMEA120295592	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681976/ERR15681976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681976/ERR15681976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681976/RASK00000098MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681976/RASK00000098MP_R2_NonHuman_Combined.fastq.gz	RASK00000098MP_HP	RASK00000098MP
ERR15681978	PRJEB98069	SAMEA120295283	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/078/ERR15681978/ERR15681978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/078/ERR15681978/ERR15681978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681978/PaPr00000068MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681978/PaPr00000068MP_R2_NonHuman_Combined.fastq.gz	PaPr00000068MP_HP	PaPr00000068MP
ERR15681986	PRJEB98069	SAMEA120295301	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15681986/ERR15681986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15681986/ERR15681986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681986/PaOp00000049MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681986/PaOp00000049MP_R2_NonHuman_Combined.fastq.gz	PaOp00000049MP_HP	PaOp00000049MP
ERR15681988	PRJEB98069	SAMEA120295153	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/088/ERR15681988/ERR15681988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/088/ERR15681988/ERR15681988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681988/DoSc00000013MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681988/DoSc00000013MP_R2_NonHuman_Combined.fastq.gz	DoSc00000013MP_HP	DoSc00000013MP
ERR15681991	PRJEB98069	SAMEA120295486	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15681991/ERR15681991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15681991/ERR15681991_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681991/PaPr00000247MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681991/PaPr00000247MP_R2_NonHuman_Combined.fastq.gz	PaPr00000247MP_HP	PaPr00000247MP
ERR15681993	PRJEB98069	SAMEA120295442	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681993/ERR15681993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681993/ERR15681993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681993/PaPr00000226MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681993/PaPr00000226MP_R2_NonHuman_Combined.fastq.gz	PaPr00000226MP_HP	PaPr00000226MP
ERR15681995	PRJEB98069	SAMEA120295602	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15681995/ERR15681995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15681995/ERR15681995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681995/UCPr00000007MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681995/UCPr00000007MP_R2_NonHuman_Combined.fastq.gz	UCPr00000007MP_HP	UCPr00000007MP
ERR15681998	PRJEB98069	SAMEA120295188	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15681998/ERR15681998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15681998/ERR15681998_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681998/PaOp00000023MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681998/PaOp00000023MP_R2_NonHuman_Combined.fastq.gz	PaOp00000023MP_HP	PaOp00000023MP
ERR15682000	PRJEB98069	SAMEA120295098	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR15682000/ERR15682000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR15682000/ERR15682000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682000/ASYM00000028MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682000/ASYM00000028MP_R2_NonHuman_Combined.fastq.gz	ASYM00000028MP_HP	ASYM00000028MP
ERR15682001	PRJEB98069	SAMEA120295594	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR15682001/ERR15682001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR15682001/ERR15682001_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682001/RASK00000100MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682001/RASK00000100MP_R2_NonHuman_Combined.fastq.gz	RASK00000100MP_HP	RASK00000100MP
ERR15682004	PRJEB98069	SAMEA120295109	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR15682004/ERR15682004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR15682004/ERR15682004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682004/ASYM00000039MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682004/ASYM00000039MP_R2_NonHuman_Combined.fastq.gz	ASYM00000039MP_HP	ASYM00000039MP
ERR15682005	PRJEB98069	SAMEA120295359	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15682005/ERR15682005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15682005/ERR15682005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682005/PaPr00000148MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682005/PaPr00000148MP_R2_NonHuman_Combined.fastq.gz	PaPr00000148MP_HP	PaPr00000148MP
ERR15682009	PRJEB98069	SAMEA120295303	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR15682009/ERR15682009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR15682009/ERR15682009_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682009/PaOp00000051MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682009/PaOp00000051MP_R2_NonHuman_Combined.fastq.gz	PaOp00000051MP_HP	PaOp00000051MP
ERR15682015	PRJEB98069	SAMEA120295272	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/015/ERR15682015/ERR15682015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/015/ERR15682015/ERR15682015_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682015/PaOp00000044MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682015/PaOp00000044MP_R2_NonHuman_Combined.fastq.gz	PaOp00000044MP_HP	PaOp00000044MP
ERR15682019	PRJEB98069	SAMEA120295462	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/019/ERR15682019/ERR15682019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/019/ERR15682019/ERR15682019_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682019/PAOP00000076MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682019/PAOP00000076MP_R2_NonHuman_Combined.fastq.gz	PAOP00000076MP_HP	PAOP00000076MP
ERR15682023	PRJEB98069	SAMEA120295585	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15682023/ERR15682023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15682023/ERR15682023_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682023/RASK00000091MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682023/RASK00000091MP_R2_NonHuman_Combined.fastq.gz	RASK00000091MP_HP	RASK00000091MP
ERR15682025	PRJEB98069	SAMEA120295626	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/025/ERR15682025/ERR15682025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/025/ERR15682025/ERR15682025_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682025/UCPr00000031MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682025/UCPr00000031MP_R2_NonHuman_Combined.fastq.gz	UCPr00000031MP_HP	UCPr00000031MP
ERR15682026	PRJEB98069	SAMEA120295173	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/026/ERR15682026/ERR15682026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/026/ERR15682026/ERR15682026_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682026/DON200000003MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682026/DON200000003MP_R2_NonHuman_Combined.fastq.gz	DON200000003MP_HP	DON200000003MP
ERR15682027	PRJEB98069	SAMEA120295490	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/027/ERR15682027/ERR15682027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/027/ERR15682027/ERR15682027_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682027/PaOp00000065MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682027/PaOp00000065MP_R2_NonHuman_Combined.fastq.gz	PaOp00000065MP_HP	PaOp00000065MP
ERR15682029	PRJEB98069	SAMEA120295526	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/029/ERR15682029/ERR15682029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/029/ERR15682029/ERR15682029_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682029/RASK00000031MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682029/RASK00000031MP_R2_NonHuman_Combined.fastq.gz	RASK00000031MP_HP	RASK00000031MP
ERR15682036	PRJEB98069	SAMEA120295088	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/036/ERR15682036/ERR15682036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/036/ERR15682036/ERR15682036_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682036/ASYM00000018MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682036/ASYM00000018MP_R2_NonHuman_Combined.fastq.gz	ASYM00000018MP_HP	ASYM00000018MP
ERR15682037	PRJEB98069	SAMEA120295182	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/037/ERR15682037/ERR15682037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/037/ERR15682037/ERR15682037_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682037/PaPr00000004MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682037/PaPr00000004MP_R2_NonHuman_Combined.fastq.gz	PaPr00000004MP_HP	PaPr00000004MP
ERR15682040	PRJEB98069	SAMEA120295378	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/040/ERR15682040/ERR15682040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/040/ERR15682040/ERR15682040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682040/PaPr00000179MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682040/PaPr00000179MP_R2_NonHuman_Combined.fastq.gz	PaPr00000179MP_HP	PaPr00000179MP
ERR15682048	PRJEB98069	SAMEA120295386	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/048/ERR15682048/ERR15682048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/048/ERR15682048/ERR15682048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682048/PaOp00000055MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682048/PaOp00000055MP_R2_NonHuman_Combined.fastq.gz	PaOp00000055MP_HP	PaOp00000055MP
ERR15682049	PRJEB98069	SAMEA120295322	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15682049/ERR15682049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15682049/ERR15682049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682049/PaPr00000102MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682049/PaPr00000102MP_R2_NonHuman_Combined.fastq.gz	PaPr00000102MP_HP	PaPr00000102MP
ERR15682050	PRJEB98069	SAMEA120295277	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15682050/ERR15682050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15682050/ERR15682050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682050/PaOp00000042MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682050/PaOp00000042MP_R2_NonHuman_Combined.fastq.gz	PaOp00000042MP_HP	PaOp00000042MP
ERR15682054	PRJEB98069	SAMEA120295145	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15682054/ERR15682054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15682054/ERR15682054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682054/DoSc00000011MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682054/DoSc00000011MP_R2_NonHuman_Combined.fastq.gz	DoSc00000011MP_HP	DoSc00000011MP
ERR15682058	PRJEB98069	SAMEA120295202	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/058/ERR15682058/ERR15682058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/058/ERR15682058/ERR15682058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682058/PaPr00000021MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682058/PaPr00000021MP_R2_NonHuman_Combined.fastq.gz	PaPr00000021MP_HP	PaPr00000021MP
ERR15682059	PRJEB98069	SAMEA120295601	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/059/ERR15682059/ERR15682059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/059/ERR15682059/ERR15682059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682059/UCPr00000006MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682059/UCPr00000006MP_R2_NonHuman_Combined.fastq.gz	UCPr00000006MP_HP	UCPr00000006MP
ERR15682061	PRJEB98069	SAMEA120295104	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/061/ERR15682061/ERR15682061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/061/ERR15682061/ERR15682061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682061/ASYM00000034MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682061/ASYM00000034MP_R2_NonHuman_Combined.fastq.gz	ASYM00000034MP_HP	ASYM00000034MP
ERR15682063	PRJEB98069	SAMEA120295352	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/063/ERR15682063/ERR15682063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/063/ERR15682063/ERR15682063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682063/PaPr00000139MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682063/PaPr00000139MP_R2_NonHuman_Combined.fastq.gz	PaPr00000139MP_HP	PaPr00000139MP
ERR15682070	PRJEB98069	SAMEA120295172	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/070/ERR15682070/ERR15682070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/070/ERR15682070/ERR15682070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682070/DON200000002MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682070/DON200000002MP_R2_NonHuman_Combined.fastq.gz	DON200000002MP_HP	DON200000002MP
ERR15682072	PRJEB98069	SAMEA120295365	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15682072/ERR15682072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15682072/ERR15682072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682072/PaPr00000158MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682072/PaPr00000158MP_R2_NonHuman_Combined.fastq.gz	PaPr00000158MP_HP	PaPr00000158MP
